Invoice,Invoice Number*,Supplier Name,Supplier Number,Status,Invoice Date*,Submit For Approval?,Handling Amount,Misc Amount,Shipping Amount,Line Level Taxation*,Tax Amount,Tax Rate,Tax Code,Tax Rate Type,Supplier Note,Payment Terms,Shipping Terms,Requester Email,Requester Name,Requester Lookup Name,Chart of Accounts*,Currency,Contract Number,Image Scan Filename,Image Scan URL,Local Currency Net,Taxes In Origin Country Currency,Local Currency Gross,Delivery Number,Delivery Date,Margin Scheme,Invoice Issuance Time,Cash Register Operator,Means Of Payment,Unique Identification Code Of Cash Receipt,Security Code Of Issuer,Cash Accounting Scheme Reference,Exchange Rate,Gross Total,Invoice Control Total,Late Payment Penalties,Credit Reason,Early Payment Provisions,Pre-Payment Date,Self Billing Reference,Discount Amount,Reverse Charge Reference,Discount %,Credit Note differences with Original Invoice,Original Value of Supply,Correct Value of Supply,Customs Declaration Number,Customs Office,Customs Declaration Date,Payment Order Reference,Payment Order Number,Resolution Number,Amount of advance payment received,Type of Relationship,Invoice Reference Number (IRN),Series,Folio Number,Buyer Representative Name,Supplier Representative Name,Payment Schedule Terms,Transaction UUID,Transaction Notification Date,VAT Chargeability System,Ship To Name,Ship To Id,Ship To Attention,Ship To Street1,Ship To Street2,Ship To City,Ship To State,Ship To Postal Code,Ship to Country Code,Ship to Country Name,Ship to Location Code,Ship to VAT ID,Ship to Local Tax Number,Bill To Address Id,Bill To Address Legal Entity Name,Bill To Address Street,Bill To Address City,Bill To Address Postal Code,Bill To Address Country Code,Bill To Address Location Code,Bill To Address VAT ID,Bill To Address Local Tax Number,Override Tax Country Code,Remit To Address Street1,Remit To Address Street2,Remit To Address City,Remit To Address State,Remit To Address Postal Code,Remit To Address Country Code,Remit To Code,Remit To Tax Prefix,Remit To Tax Number,Remit To Tax Country Code,Remit To VAT ID,Remit To Local Tax Number,Invoice From Address Street1,Invoice From Address Street2,Invoice From Address City,Invoice From Address State,Invoice From Address Postal Code,Invoice From Address Country Code,Invoice From Code,Ship From Address Street1,Ship From Address Street2,Ship From Address City,Ship From Address State,Ship From Address Postal Code,Ship From Address Country Code,Ship From Code,Original invoice number,Original invoice date,Is Credit Note,Disputed Invoice Number,Dispute Resolution Credit Note Number,Supplier Tax Number,Buyer Tax Number,Date of Discovery of Facts Decisive for Correction,Place Of Supply,Split Payment Mechanism,Endorsement On Invoices,New Means Of Transport,Place Of Issuance,Amount Of Advance Payment,Supplier Invoice Issuer Name,Supplier Invoice Reviewer Name,Supplier Payment Collector Name,Signed QR Code,State Tax ID Number,State Tax ID Number for Substitute Taxpayer,Municipality Tax ID Number,Serial Code of Fiscal Invoice,Verification Code,Type of Document,Protocol Number,Nature of Operation,Type of Operation,Freight Type,Vehicle License Plate,National Enrollment of Conveyor,Volume Amount,Volume Gross Weight,Volume Liquid Weight,Volume Brand,Volume Type,Volume Numbering,Payment Agreement Notes,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Ship To Street3,Ship To Street4,Remit To Address Street3,Remit To Address Street4,Invoice From Address Street3,Invoice From Address Street4,Ship From Address Street3,Ship From Address Street4,Invoice Group,Batch ID,Posting Date,Comments to Supplier
Invoice Line,66501281,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10980405 Item# 9810315        ,,,15.64,,,,,,,EA,,,,,,,,,6,01989,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501282,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223681,,
Invoice Line,66501282,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10998220 Item# 2940202        ,,,40.02,,,,,,,EA,,,,,,,,,6,05590,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501283,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223679,,
Invoice Line,66501283,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10999810 Item# 5080538        ,,,21.85,,,,,,,EA,,,,,,,,,6,00031,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501284,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,28.83,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223682,,
Invoice Line,66501284,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 15374174 Item# 2590315        ,,,31.96,,,,,,,EA,,,,,,,,,6,04486,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501285,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,17.1,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223674,,
Invoice Line,66501285,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11014108 Item# 2990666        ,,,33.92,,,,,,,EA,,,,,,,,,6,01662,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501286,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,16.09,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223675,,
Invoice Line,66501286,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11017065 Item# 3650481        ,,,21.83,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501287,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223672,,
Invoice Line,66501287,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# MARTIN M Item# 8390538        ,,,26.68,,,,,,,EA,,,,,,,,,4,02387,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501288,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223680,,
Invoice Line,66501288,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# MARY MARTIN Item# 8390535        ,,,26.68,,,,,,,EA,,,,,,,,,4,02387,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501289,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223687,,
Invoice Line,66501289,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 15823771 Item# B1013-231      ,,,44.28,,,,,,,EA,,,,,,,,,6,01933,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66501290,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/08/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223677,,
Invoice Line,66501290,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11018381 Item# 1220638        ,,,20.02,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529966,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223691,,
Invoice Line,66529966,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10971640 Item# 5580466        ,,,7.5,,,,,,,EA,,,,,,,,,3,05024,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529967,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.65,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223684,,
Invoice Line,66529967,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10973279 Item# D372-624       ,,,30.39,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529968,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223685,,
Invoice Line,66529968,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10997157 Item# 6190417        ,,,28.04,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529969,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223681,,
Invoice Line,66529969,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11004595 Item# 7720418        ,,,13.34,,,,,,,EA,,,,,,,,,6,03517,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529970,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223679,,
Invoice Line,66529970,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11008105 Item# B221-58        ,,,16.98,,,,,,,EA,,,,,,,,,6,05564,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529971,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223682,,
Invoice Line,66529971,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11011666 Item# 2940217        ,,,36.69,,,,,,,EA,,,,,,,,,6,00049,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66529972,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223674,,
Invoice Line,66529972,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11020804 Item# 4270262        ,,,24.12,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530054,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,8.35,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223675,,
Invoice Line,66530054,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10977208 Item# 1760912        ,,,68.94,,,,,,,EA,,,,,,,,,4,02387,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530055,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.97,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223672,,
Invoice Line,66530055,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10986437 Item# 8070334        ,,,26.68,,,,,,,EA,,,,,,,,,6,05554,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530056,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223680,,
Invoice Line,66530056,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10992973 Item# 8070317        ,,,20.66,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530057,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223687,,
Invoice Line,66530057,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10993052 Item# 8070334        ,,,74,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530058,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223677,,
Invoice Line,66530058,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10993096 Item# 8070366        ,,,108.34,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530059,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223691,,
Invoice Line,66530059,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11000628 Item# 8070366        ,,,48.34,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530060,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223684,,
Invoice Line,66530060,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11000642 Item# 8070334        ,,,34,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530061,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223685,,
Invoice Line,66530061,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11000667 Item# 8070317        ,,,20.66,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530062,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,17.96,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223681,,
